datetime;JUNG;JUNG1;DRBS;KIEL2
2019-05-31 01:00:00;165.742;365.252;112.510;186.950
2019-05-31 02:00:00;165.573;366.108;112.655;187.191
2019-05-31 03:00:00;165.464;365.534;112.963;186.506
2019-05-31 04:00:00;165.228;364.553;112.873;187.003
2019-05-31 05:00:00;165.355;365.267;113.030;187.737
2019-05-31 06:00:00;165.974;366.490;112.879;187.173
2019-05-31 07:00:00;166.067;367.089;112.375;187.304
2019-05-31 08:00:00;166.015;366.035;113.458;187.434
2019-05-31 09:00:00;165.675;366.718;113.256;187.465
2019-05-31 10:00:00;166.071;367.172;112.846;187.453
2019-05-31 11:00:00;165.722;365.978;113.134;187.129
2019-05-31 12:00:00;165.556;365.970;112.469;187.219
2019-05-31 13:00:00;165.289;366.405;112.878;186.758
2019-05-31 14:00:00;165.038;366.513;112.898;181.213
2019-05-31 15:00:00;164.910;365.161;112.467;176.515
2019-05-31 16:00:00;165.119;365.585;112.958;178.540
2019-05-31 17:00:00;165.442;365.167;112.538;187.465
2019-05-31 18:00:00;165.497;367.158;113.155;186.798
2019-05-31 19:00:00;165.230;367.343;112.709;183.563
2019-05-31 20:00:00;165.458;366.754;112.863;177.268
2019-05-31 21:00:00;165.494;367.526;112.298;179.364
2019-05-31 22:00:00;165.429;367.758;113.103;176.829
2019-05-31 23:00:00;165.847;367.988;111.858;176.346
2019-06-01 00:00:00;165.646;367.864;113.216;181.720
2019-06-01 01:00:00;165.716;367.513;112.864;182.927
2019-06-01 02:00:00;165.825;367.587;113.005;186.128
2019-06-01 03:00:00;165.466;367.617;112.592;187.276
2019-06-01 04:00:00;165.852;367.544;112.806;187.677
2019-06-01 05:00:00;166.024;368.018;113.143;187.543
2019-06-01 06:00:00;166.449;370.004;113.009;177.301
2019-06-01 07:00:00;165.770;369.304;113.123;177.573
2019-06-01 08:00:00;166.333;368.864;112.898;177.234
2019-06-01 09:00:00;165.983;368.801;113.106;177.393
2019-06-01 10:00:00;165.904;367.912;112.345;176.576
2019-06-01 11:00:00;165.832;368.377;113.181;176.928
2019-06-01 12:00:00;165.177;367.990;112.670;176.380
2019-06-01 13:00:00;165.339;368.194;112.798;176.333
2019-06-01 14:00:00;165.120;368.039;112.202;175.667
2019-06-01 15:00:00;164.923;367.720;112.750;175.967
2019-06-01 16:00:00;165.005;368.388;112.579;176.671
2019-06-01 17:00:00;165.024;368.321;112.696;179.535
2019-06-01 18:00:00;164.828;368.789;113.009;180.263
2019-06-01 19:00:00;165.231;368.945;112.779;176.903
2019-06-01 20:00:00;165.459;368.500;111.892;175.659
2019-06-01 21:00:00;165.623;368.615;112.231;176.209
2019-06-01 22:00:00;165.151;369.688;112.412;177.002
2019-06-01 23:00:00;165.401;369.553;113.025;182.765
2019-06-02 00:00:00;165.225;369.710;112.862;187.258
2019-06-02 01:00:00;165.574;370.703;112.285;187.450
2019-06-02 02:00:00;165.391;369.832;113.331;187.089
2019-06-02 03:00:00;165.266;370.430;112.527;187.144
2019-06-02 04:00:00;165.389;370.655;112.844;187.407
2019-06-02 05:00:00;165.705;369.813;112.777;187.697
2019-06-02 06:00:00;165.834;370.931;112.657;187.439
2019-06-02 07:00:00;165.977;370.690;113.094;187.874
2019-06-02 08:00:00;165.405;369.681;112.292;187.820
2019-06-02 09:00:00;165.693;370.919;112.481;187.534
2019-06-02 10:00:00;165.918;370.413;112.663;181.329
2019-06-02 11:00:00;166.101;371.032;113.125;176.444
2019-06-02 12:00:00;166.133;370.585;112.880;176.583
2019-06-02 13:00:00;166.259;370.743;112.860;180.125
2019-06-02 14:00:00;165.214;371.104;112.910;185.642
2019-06-02 15:00:00;165.135;371.054;112.339;175.991
2019-06-02 16:00:00;165.726;371.703;112.371;177.025
2019-06-02 17:00:00;165.763;371.321;112.304;175.785
2019-06-02 18:00:00;165.520;371.933;112.719;176.210
2019-06-02 19:00:00;166.034;372.132;112.770;176.609
2019-06-02 20:00:00;165.457;371.980;112.991;176.584
2019-06-02 21:00:00;165.968;373.463;112.908;176.342
2019-06-02 22:00:00;166.166;373.818;262.866;176.589
2019-06-02 23:00:00;165.357;372.237;113.880;176.797
2019-06-03 00:00:00;166.128;372.140;113.086;176.334
2019-06-03 01:00:00;165.426;374.348;113.251;176.936
2019-06-03 02:00:00;166.023;373.510;113.150;176.983
2019-06-03 03:00:00;166.170;373.202;113.457;176.788
2019-06-03 04:00:00;166.012;374.507;113.351;177.159
2019-06-03 05:00:00;165.668;372.771;113.415;176.903
2019-06-03 06:00:00;165.573;372.873;112.805;177.167
2019-06-03 07:00:00;165.738;373.471;112.634;177.253
2019-06-03 08:00:00;165.110;372.431;113.287;177.069
2019-06-03 09:00:00;165.366;372.628;112.656;177.318
2019-06-03 10:00:00;164.800;372.998;112.948;177.098
2019-06-03 11:00:00;165.849;373.106;112.775;177.454
2019-06-03 12:00:00;165.257;373.921;113.324;176.836
2019-06-03 13:00:00;165.490;372.779;112.889;176.526
2019-06-03 14:00:00;165.388;373.949;113.076;176.100
2019-06-03 15:00:00;165.398;373.776;112.861;176.750
2019-06-03 16:00:00;165.443;373.918;112.533;176.524
2019-06-03 17:00:00;165.068;374.298;112.724;176.356
2019-06-03 18:00:00;165.099;373.377;113.080;175.849
2019-06-03 19:00:00;165.338;374.541;113.281;176.451
2019-06-03 20:00:00;165.766;373.497;113.113;176.292
2019-06-03 21:00:00;165.960;374.879;112.695;176.391
2019-06-03 22:00:00;165.960;375.484;112.856;177.217
2019-06-03 23:00:00;165.495;375.615;114.083;176.905
2019-06-04 00:00:00;165.177;374.799;113.122;176.815
2019-06-04 01:00:00;165.756;374.366;113.098;176.773
2019-06-04 02:00:00;165.527;374.581;112.274;176.832
2019-06-04 03:00:00;165.638;374.549;112.865;176.051
2019-06-04 04:00:00;166.031;375.415;113.418;177.003
2019-06-04 05:00:00;166.648;375.077;112.897;177.424
2019-06-04 06:00:00;165.652;376.805;113.059;176.912
2019-06-04 07:00:00;166.673;376.495;113.404;176.704
2019-06-04 08:00:00;166.860;378.068;113.323;177.411
2019-06-04 09:00:00;166.856;376.966;113.745;177.129
2019-06-04 10:00:00;165.854;377.126;113.489;176.990
2019-06-04 11:00:00;165.917;376.945;113.649;176.649
2019-06-04 12:00:00;166.467;376.841;112.792;177.332
2019-06-04 13:00:00;165.806;377.383;113.120;176.891
2019-06-04 14:00:00;165.603;377.981;113.024;176.767
2019-06-04 15:00:00;166.039;378.450;113.593;177.528
2019-06-04 16:00:00;166.670;380.329;113.648;176.621
2019-06-04 17:00:00;166.606;380.595;113.563;176.795
2019-06-04 18:00:00;166.691;379.799;1642.012;177.056
2019-06-04 19:00:00;166.649;380.659;   null;177.223
2019-06-04 20:00:00;166.220;381.573;   null;177.252
2019-06-04 21:00:00;166.363;380.923;   null;177.088
2019-06-04 22:00:00;165.554;380.455;   null;177.732
2019-06-04 23:00:00;166.640;380.356;   null;177.110
2019-06-05 00:00:00;166.271;380.962;   null;177.577
2019-06-05 01:00:00;166.877;381.828;   null;177.621
2019-06-05 02:00:00;166.991;381.539;   null;178.057
2019-06-05 03:00:00;166.913;382.795;   null;177.610
2019-06-05 04:00:00;166.755;380.244;   null;177.842
2019-06-05 05:00:00;166.765;380.644;   null;177.572
2019-06-05 06:00:00;166.350;381.196;   null;177.729
2019-06-05 07:00:00;166.487;382.061;   null;178.181
2019-06-05 08:00:00;167.015;381.505;112.840;177.217
2019-06-05 09:00:00;166.926;381.556;113.187;176.851
2019-06-05 10:00:00;165.856;380.974;112.846;177.946
2019-06-05 11:00:00;165.694;381.526;112.395;177.843
2019-06-05 12:00:00;165.878;379.402;113.280;177.335
2019-06-05 13:00:00;165.703;381.103;113.182;177.893
2019-06-05 14:00:00;166.442;380.355;113.095;177.235
2019-06-05 15:00:00;165.882;379.840;113.047;177.288
2019-06-05 16:00:00;165.257;380.687;113.748;177.416
2019-06-05 17:00:00;165.545;379.224;113.212;177.147
2019-06-05 18:00:00;164.701;378.707;112.971;176.695
2019-06-05 19:00:00;164.845;379.088;113.120;177.310
2019-06-05 20:00:00;165.496;379.157;113.207;177.007
2019-06-05 21:00:00;165.435;379.824;113.025;177.415
2019-06-05 22:00:00;166.353;381.067;4372.314;176.476
2019-06-05 23:00:00;165.338;381.022;4986.439;176.998
2019-06-06 00:00:00;164.574;380.004;5039.388;177.755
2019-06-06 01:00:00;165.803;381.154;5070.168;177.183
2019-06-06 02:00:00;165.976;381.356;5086.753;177.624
2019-06-06 03:00:00;165.847;381.495;5111.569;177.537
2019-06-06 04:00:00;166.709;381.478;5138.156;177.299
2019-06-06 05:00:00;166.414;380.987;5147.519;177.770
2019-06-06 06:00:00;166.524;382.008;5172.375;176.810
2019-06-06 07:00:00;165.803;381.222;5189.090;177.460
2019-06-06 08:00:00;166.266;380.866;5201.099;177.736
2019-06-06 09:00:00;165.616;382.555;5223.448;177.804
2019-06-06 10:00:00;165.974;380.761;5228.894;177.612
2019-06-06 11:00:00;165.831;380.887;5238.831;176.709
2019-06-06 12:00:00;165.339;380.581;5238.198;177.452
2019-06-06 13:00:00;165.106;379.207;5235.767;177.316
2019-06-06 14:00:00;165.369;378.694;1241.685;177.271
2019-06-06 15:00:00;164.957;379.090;113.359;176.575
2019-06-06 16:00:00;165.041;378.518;113.308;176.869
2019-06-06 17:00:00;164.383;379.221;113.039;177.010
2019-06-06 18:00:00;164.510;377.980;112.943;177.098
2019-06-06 19:00:00;165.151;379.563;112.694;177.154
2019-06-06 20:00:00;164.927;378.630;112.276;176.517
2019-06-06 21:00:00;164.665;379.955;112.718;177.104
2019-06-06 22:00:00;164.690;379.448;113.095;176.477
2019-06-06 23:00:00;165.457;380.196;112.545;176.278
2019-06-07 00:00:00;165.411;380.953;113.357;177.087
2019-06-07 01:00:00;165.147;379.597;113.172;177.104
2019-06-07 02:00:00;164.553;378.718;113.283;177.423
2019-06-07 03:00:00;164.421;378.957;113.158;177.442
2019-06-07 04:00:00;163.914;377.571;113.118;177.360
2019-06-07 05:00:00;163.813;376.367;113.263;177.758
2019-06-07 06:00:00;163.657;375.011;112.578;177.174
2019-06-07 07:00:00;163.595;375.050;112.632;177.207
2019-06-07 08:00:00;163.238;373.664;112.819;177.468
2019-06-07 09:00:00;163.015;373.740;113.149;177.691
2019-06-07 10:00:00;163.827;376.838;112.926;177.848
2019-06-07 11:00:00;163.777;376.576;112.617;176.992
2019-06-07 12:00:00;164.350;377.934;112.638;177.630
2019-06-07 13:00:00;165.108;378.819;112.910;176.872
2019-06-07 14:00:00;165.000;378.726;112.776;176.701
2019-06-07 15:00:00;164.885;378.419;112.862;177.147
2019-06-07 16:00:00;164.360;379.028;112.661;176.608
2019-06-07 17:00:00;164.921;377.912;113.052;177.102
2019-06-07 18:00:00;165.493;378.979;112.510;177.056
2019-06-07 19:00:00;165.559;379.381;112.417;176.921
2019-06-07 20:00:00;165.663;379.252;112.351;177.129
2019-06-07 21:00:00;166.369;380.357;112.833;176.518
2019-06-07 22:00:00;165.540;380.415;112.732;177.401
2019-06-07 23:00:00;166.565;382.109;112.858;176.931
2019-06-08 00:00:00;166.567;379.729;112.919;177.288
2019-06-08 01:00:00;165.412;380.644;113.028;177.879
2019-06-08 02:00:00;165.902;380.094;112.435;177.946
2019-06-08 03:00:00;165.873;380.161;113.536;178.086
2019-06-08 04:00:00;165.863;379.660;112.714;178.538
2019-06-08 05:00:00;165.958;378.695;113.784;179.081
2019-06-08 06:00:00;165.996;379.740;113.561;178.260
2019-06-08 07:00:00;165.919;379.406;113.166;178.595
2019-06-08 08:00:00;166.474;379.740;113.216;179.065
2019-06-08 09:00:00;165.841;380.242;113.635;178.413
2019-06-08 10:00:00;165.520;379.268;113.157;178.201
2019-06-08 11:00:00;165.431;378.245;112.772;177.850
2019-06-08 12:00:00;165.609;378.728;112.765;177.327
2019-06-08 13:00:00;164.951;378.395;112.836;177.330
2019-06-08 14:00:00;164.983;377.530;112.246;177.207
2019-06-08 15:00:00;165.108;379.320;112.247;176.909
2019-06-08 16:00:00;164.717;377.957;112.108;176.717
2019-06-08 17:00:00;165.068;379.773;112.453;177.500
2019-06-08 18:00:00;165.404;379.855;113.086;177.292
2019-06-08 19:00:00;164.517;379.749;112.684;177.401
2019-06-08 20:00:00;165.095;380.240;113.249;177.134
2019-06-08 21:00:00;165.261;381.926;113.751;178.343
2019-06-08 22:00:00;165.296;380.871;112.871;176.684
2019-06-08 23:00:00;165.618;381.638;113.416;178.118
2019-06-09 00:00:00;165.283;381.517;112.715;176.812
2019-06-09 01:00:00;166.088;380.974;113.059;178.108
2019-06-09 02:00:00;165.557;379.673;112.342;184.046
2019-06-09 03:00:00;165.014;378.959;112.510;188.186
2019-06-09 04:00:00;165.133;378.105;113.090;188.416
2019-06-09 05:00:00;165.485;379.686;113.044;187.833
2019-06-09 06:00:00;165.441;380.247;113.084;188.467
2019-06-09 07:00:00;165.937;381.410;113.265;187.993
2019-06-09 08:00:00;166.553;382.118;113.794;188.782
2019-06-09 09:00:00;165.806;381.886;113.528;188.900
2019-06-09 10:00:00;165.954;380.927;113.272;188.823
2019-06-09 11:00:00;165.858;381.429;112.994;188.345
2019-06-09 12:00:00;166.360;381.398;113.470;189.121
2019-06-09 13:00:00;166.541;381.697;113.444;189.062
2019-06-09 14:00:00;165.191;380.006;113.405;186.223
2019-06-09 15:00:00;165.646;381.085;113.012;187.836
2019-06-09 16:00:00;165.007;380.048;112.961;187.676
2019-06-09 17:00:00;165.735;380.888;113.491;182.936
2019-06-09 18:00:00;165.310;378.897;113.216;183.919
2019-06-09 19:00:00;165.239;379.719;112.713;187.275
2019-06-09 20:00:00;165.416;378.929;112.824;187.667
2019-06-09 21:00:00;165.628;378.567;112.607;180.470
2019-06-09 22:00:00;166.049;381.277;113.339;179.566
2019-06-09 23:00:00;165.470;379.949;112.827;187.669
2019-06-10 00:00:00;166.305;379.048;113.153;185.735
2019-06-10 01:00:00;165.615;378.840;112.743;188.579
2019-06-10 02:00:00;165.956;380.162;113.128;188.614
2019-06-10 03:00:00;166.612;381.517;112.822;189.829
2019-06-10 04:00:00;166.280;382.536;113.225;189.436
2019-06-10 05:00:00;166.856;379.887;113.393;188.461
2019-06-10 06:00:00;166.256;381.523;113.386;188.858
2019-06-10 07:00:00;165.703;380.809;113.703;189.424
2019-06-10 08:00:00;166.042;381.084;113.471;189.360
2019-06-10 09:00:00;166.042;379.543;113.831;189.876
2019-06-10 10:00:00;165.746;381.702;113.072;189.621
2019-06-10 11:00:00;165.797;381.029;113.537;189.515
2019-06-10 12:00:00;166.027;380.867;113.386;189.378
2019-06-10 13:00:00;164.803;379.904;113.959;189.388
2019-06-10 14:00:00;165.417;379.497;113.260;189.343
2019-06-10 15:00:00;165.497;378.869;113.513;189.311
2019-06-10 16:00:00;164.946;379.719;113.375;189.081
2019-06-10 17:00:00;164.925;377.798;113.262;189.304
2019-06-10 18:00:00;165.006;379.212;113.418;188.198
2019-06-10 19:00:00;164.330;377.594;113.091;188.227
2019-06-10 20:00:00;165.364;378.695;113.303;188.570
2019-06-10 21:00:00;164.948;377.507;112.467;188.385
2019-06-10 22:00:00;165.022;377.292;113.249;188.421
2019-06-10 23:00:00;164.792;378.533;113.005;187.723
2019-06-11 00:00:00;165.189;377.543;112.850;187.737
2019-06-11 01:00:00;163.094;376.638;113.260;188.330
2019-06-11 02:00:00;163.751;376.291;113.162;187.906
2019-06-11 03:00:00;164.236;378.530;113.588;188.923
2019-06-11 04:00:00;164.578;379.377;113.448;189.850
2019-06-11 05:00:00;165.474;379.390;113.616;189.311
2019-06-11 06:00:00;165.467;377.843;113.833;189.573
2019-06-11 07:00:00;166.155;378.926;113.996;189.013
2019-06-11 08:00:00;166.122;379.020;113.933;189.282
2019-06-11 09:00:00;165.459;378.250;113.034;188.887
2019-06-11 10:00:00;165.386;378.820;113.351;188.433
2019-06-11 11:00:00;166.030;378.926;115.145;189.237
2019-06-11 12:00:00;166.462;380.222;113.792;188.604
2019-06-11 13:00:00;165.718;379.210;114.230;189.352
2019-06-11 14:00:00;166.004;378.265;113.790;183.722
2019-06-11 15:00:00;165.745;378.904;114.085;184.819
2019-06-11 16:00:00;164.706;378.610;113.320;186.554
2019-06-11 17:00:00;163.667;377.361;113.117;185.242
2019-06-11 18:00:00;163.245;376.781;113.400;178.429
2019-06-11 19:00:00;163.346;377.662;113.634;177.431
2019-06-11 20:00:00;163.629;376.974;112.803;177.544
2019-06-11 21:00:00;163.884;377.243;112.858;177.323
2019-06-11 22:00:00;164.524;377.037;113.156;176.848
2019-06-11 23:00:00;164.682;378.548;113.063;176.639
2019-06-12 00:00:00;164.952;377.062;112.740;177.017
2019-06-12 01:00:00;164.325;378.122;113.438;177.325
2019-06-12 02:00:00;164.742;379.060;112.784;177.263
2019-06-12 03:00:00;165.234;379.707;113.134;177.367
2019-06-12 04:00:00;165.305;379.154;112.953;177.193
2019-06-12 05:00:00;165.093;379.147;112.923;177.732
2019-06-12 06:00:00;164.722;378.488;112.815;177.464
2019-06-12 07:00:00;164.743;378.822;112.711;177.243
2019-06-12 08:00:00;165.214;378.224;113.267;177.059
2019-06-12 09:00:00;164.966;377.779;113.214;177.359
2019-06-12 10:00:00;165.047;377.528;113.070;177.776
2019-06-12 11:00:00;166.277;379.982;113.356;177.765
2019-06-12 12:00:00;166.596;381.428;113.726;178.583
2019-06-12 13:00:00;166.825;380.790;114.233;178.557
2019-06-12 14:00:00;165.983;379.500;113.530;178.301
2019-06-12 15:00:00;165.524;378.255;113.959;177.486
2019-06-12 16:00:00;164.382;377.623;113.451;177.829
2019-06-12 17:00:00;164.788;377.934;112.776;177.927
2019-06-12 18:00:00;164.776;377.432;112.572;177.381
2019-06-12 19:00:00;164.871;376.515;113.509;176.916
2019-06-12 20:00:00;165.039;376.939;112.933;177.477
2019-06-12 21:00:00;165.253;377.928;113.184;177.388
2019-06-12 22:00:00;164.767;377.547;113.344;177.210
2019-06-12 23:00:00;164.646;378.108;112.626;176.698
2019-06-13 00:00:00;164.517;377.149;112.924;177.097
2019-06-13 01:00:00;164.299;376.095;112.115;176.531
2019-06-13 02:00:00;163.909;375.133;112.578;187.021
2019-06-13 03:00:00;164.788;377.083;112.652;187.840
2019-06-13 04:00:00;164.705;377.623;112.692;187.520
2019-06-13 05:00:00;164.612;377.174;112.038;187.528
2019-06-13 06:00:00;164.270;377.035;112.759;187.659
2019-06-13 07:00:00;164.376;375.953;112.736;188.553
2019-06-13 08:00:00;164.672;377.552;120.067;189.191
2019-06-13 09:00:00;164.684;377.790;114.977;189.105
2019-06-13 10:00:00;165.010;378.457;113.258;188.831
2019-06-13 11:00:00;165.118;378.396;115.275;189.425
2019-06-13 12:00:00;164.874;377.991;113.378;188.801
2019-06-13 13:00:00;164.564;377.086;113.178;188.964
2019-06-13 14:00:00;164.563;377.980;113.298;187.173
2019-06-13 15:00:00;164.357;377.297;113.057;179.867
2019-06-13 16:00:00;164.681;375.386;112.956;188.080
2019-06-13 17:00:00;163.563;375.326;112.351;187.877
2019-06-13 18:00:00;163.153;373.215;112.453;187.725
2019-06-13 19:00:00;163.003;373.507;112.868;186.220
2019-06-13 20:00:00;162.442;373.158;112.242;185.240
2019-06-13 21:00:00;162.884;372.660;112.051;187.051
2019-06-13 22:00:00;162.624;372.231;111.835;187.684
2019-06-13 23:00:00;163.107;372.005;112.056;185.910
2019-06-14 00:00:00;163.101;373.646;112.461;183.657
2019-06-14 01:00:00;163.304;374.268;111.838;182.512
2019-06-14 02:00:00;163.679;373.380;112.056;186.499
2019-06-14 03:00:00;163.526;374.158;111.915;186.296
2019-06-14 04:00:00;163.039;373.784;111.885;186.253
2019-06-14 05:00:00;163.326;374.605;112.243;186.058
2019-06-14 06:00:00;163.860;375.465;112.303;186.925
2019-06-14 07:00:00;163.717;375.143;111.891;186.956
2019-06-14 08:00:00;164.016;376.812;111.645;186.868
2019-06-14 09:00:00;164.499;376.156;112.369;187.167
2019-06-14 10:00:00;164.214;376.651;112.253;183.215
2019-06-14 11:00:00;164.358;377.600;113.139;179.698
2019-06-14 12:00:00;163.762;378.027;112.018;176.443
2019-06-14 13:00:00;164.015;376.904;112.429;177.386
2019-06-14 14:00:00;162.795;376.240;112.607;187.620
2019-06-14 15:00:00;162.951;376.342;112.441;186.987
2019-06-14 16:00:00;162.868;376.029;112.082;185.100
2019-06-14 17:00:00;162.630;376.689;111.851;186.433
2019-06-14 18:00:00;162.495;375.401;111.907;186.312
2019-06-14 19:00:00;161.988;375.103;112.515;185.838
2019-06-14 20:00:00;162.848;375.016;113.591;181.351
2019-06-14 21:00:00;162.578;375.103;111.689;179.706
2019-06-14 22:00:00;162.046;373.885;111.435;186.565
2019-06-14 23:00:00;162.369;376.133;111.455;186.111
2019-06-15 00:00:00;163.985;376.467;111.966;186.317
2019-06-15 01:00:00;164.385;377.637;111.686;185.139
2019-06-15 02:00:00;164.270;376.579;111.579;185.714
2019-06-15 03:00:00;165.198;377.096;111.731;186.562
2019-06-15 04:00:00;164.316;375.645;111.973;186.915
2019-06-15 05:00:00;164.247;375.224;112.170;186.897
2019-06-15 06:00:00;164.471;376.389;112.039;188.370
2019-06-15 07:00:00;164.401;376.363;112.441;187.413
2019-06-15 08:00:00;164.581;377.714;112.336;186.679
2019-06-15 09:00:00;165.123;377.916;112.252;188.289
2019-06-15 10:00:00;165.591;377.533;113.241;187.512
2019-06-15 11:00:00;164.748;378.468;112.016;188.187
2019-06-15 12:00:00;166.035;378.441;112.950;187.549
2019-06-15 13:00:00;165.234;379.109;112.247;188.009
2019-06-15 14:00:00;165.869;379.269;112.866;186.487
2019-06-15 15:00:00;165.544;378.562;112.336;187.342
2019-06-15 16:00:00;165.125;379.905;112.813;187.396
2019-06-15 17:00:00;165.303;378.515;112.538;186.965
2019-06-15 18:00:00;165.040;377.872;112.500;187.234
2019-06-15 19:00:00;165.191;376.391;112.861;187.009
2019-06-15 20:00:00;164.932;377.499;112.823;187.190
2019-06-15 21:00:00;164.955;378.730;112.574;187.539
2019-06-15 22:00:00;165.247;378.184;112.668;187.475
2019-06-15 23:00:00;165.815;379.174;112.473;187.156
2019-06-16 00:00:00;165.050;378.296;113.105;187.507
2019-06-16 01:00:00;165.464;377.899;112.510;187.541
2019-06-16 02:00:00;165.446;377.823;112.915;187.590
2019-06-16 03:00:00;165.189;378.283;112.545;187.589
2019-06-16 04:00:00;164.945;377.887;113.118;187.891
2019-06-16 05:00:00;165.123;378.350;112.779;187.821
2019-06-16 06:00:00;165.333;377.974;112.783;187.487
2019-06-16 07:00:00;165.003;378.551;113.316;187.652
2019-06-16 08:00:00;165.633;377.666;112.185;187.869
2019-06-16 09:00:00;165.426;377.920;112.445;188.225
2019-06-16 10:00:00;164.941;379.403;112.518;187.434
2019-06-16 11:00:00;165.607;378.703;113.022;187.760
2019-06-16 12:00:00;165.831;379.073;112.112;188.029
2019-06-16 13:00:00;165.698;379.001;112.179;187.473
2019-06-16 14:00:00;166.196;379.852;112.525;187.707
2019-06-16 15:00:00;165.098;379.368;112.791;187.483
2019-06-16 16:00:00;165.599;380.973;112.535;187.230
2019-06-16 17:00:00;165.570;379.811;112.133;186.891
2019-06-16 18:00:00;166.422;381.004;112.726;187.352
2019-06-16 19:00:00;166.302;380.998;112.992;187.123
2019-06-16 20:00:00;166.428;381.330;112.582;187.609
2019-06-16 21:00:00;165.971;382.923;112.941;186.721
2019-06-16 22:00:00;166.891;382.481;113.355;186.518
2019-06-16 23:00:00;166.580;382.942;112.894;187.150
2019-06-17 00:00:00;166.562;383.784;112.935;186.708
2019-06-17 01:00:00;166.449;383.356;113.061;188.409
2019-06-17 02:00:00;165.397;382.571;113.605;188.684
2019-06-17 03:00:00;165.624;381.774;112.872;187.825
2019-06-17 04:00:00;165.341;381.373;112.665;187.461
2019-06-17 05:00:00;165.556;380.928;112.506;187.731
2019-06-17 06:00:00;165.501;381.014;112.776;187.677
2019-06-17 07:00:00;165.778;382.015;112.831;187.981
2019-06-17 08:00:00;166.117;381.899;113.206;187.922
2019-06-17 09:00:00;165.830;382.147;112.411;187.121
2019-06-17 10:00:00;165.697;382.268;112.932;187.715
2019-06-17 11:00:00;166.082;383.128;113.788;187.471
2019-06-17 12:00:00;166.022;383.267;113.205;187.886
2019-06-17 13:00:00;165.840;383.355;113.356;187.452
2019-06-17 14:00:00;165.775;382.889;112.821;187.985
2019-06-17 15:00:00;165.921;383.244;112.559;186.488
2019-06-17 16:00:00;165.436;382.676;112.411;179.465
2019-06-17 17:00:00;165.186;383.226;112.926;176.274
2019-06-17 18:00:00;166.322;383.052;113.119;176.880
2019-06-17 19:00:00;166.585;383.680;112.354;176.684
2019-06-17 20:00:00;166.655;384.595;113.126;177.120
2019-06-17 21:00:00;165.961;384.841;113.172;176.535
2019-06-17 22:00:00;166.613;385.587;113.032;176.805
2019-06-17 23:00:00;166.787;385.243;113.559;177.124
2019-06-18 00:00:00;166.570;386.540;112.670;176.813
2019-06-18 01:00:00;166.832;385.238;113.294;177.655
2019-06-18 02:00:00;166.118;383.126;112.934;177.542
2019-06-18 03:00:00;165.937;384.975;112.566;176.456
2019-06-18 04:00:00;166.183;385.785;112.742;176.719
2019-06-18 05:00:00;165.974;383.859;113.628;176.989
2019-06-18 06:00:00;166.381;385.885;113.181;177.162
2019-06-18 07:00:00;166.861;386.615;112.902;177.278
2019-06-18 08:00:00;166.107;385.544;113.210;177.322
2019-06-18 09:00:00;166.034;385.294;113.569;177.145
2019-06-18 10:00:00;165.398;385.091;113.482;177.661
2019-06-18 11:00:00;165.965;385.476;112.991;177.017
2019-06-18 12:00:00;165.846;386.511;113.141;177.710
2019-06-18 13:00:00;165.777;385.511;113.372;176.847
2019-06-18 14:00:00;166.102;384.872;112.771;176.360
2019-06-18 15:00:00;166.191;384.166;112.624;177.010
2019-06-18 16:00:00;165.370;385.109;113.201;175.911
2019-06-18 17:00:00;165.775;385.916;112.561;177.089
2019-06-18 18:00:00;165.616;385.713;112.951;176.551
2019-06-18 19:00:00;165.812;386.040;113.197;177.063
2019-06-18 20:00:00;165.667;385.326;113.335;176.580
2019-06-18 21:00:00;165.977;384.648;112.839;176.480
2019-06-18 22:00:00;165.944;385.442;112.612;176.960
2019-06-18 23:00:00;165.481;386.209;113.350;177.087
2019-06-19 00:00:00;165.186;384.602;113.598;177.019
2019-06-19 01:00:00;165.450;385.350;113.327;177.555
2019-06-19 02:00:00;165.941;385.529;113.431;177.180
2019-06-19 03:00:00;165.767;386.790;113.283;177.409
2019-06-19 04:00:00;166.044;386.517;113.556;177.561
2019-06-19 05:00:00;166.244;384.024;113.413;177.742
2019-06-19 06:00:00;165.801;385.896;113.257;177.977
2019-06-19 07:00:00;166.048;387.457;113.174;178.188
2019-06-19 08:00:00;166.098;386.087;113.564;178.286
2019-06-19 09:00:00;166.054;386.546;113.839;177.833
2019-06-19 10:00:00;165.633;385.674;113.453;177.338
2019-06-19 11:00:00;166.384;386.556;113.453;177.638
2019-06-19 12:00:00;166.147;388.714;113.512;177.693
2019-06-19 13:00:00;166.716;387.812;114.881;177.826
2019-06-19 14:00:00;165.719;386.533;113.547;177.737
2019-06-19 15:00:00;166.573;386.624;113.262;177.698
2019-06-19 16:00:00;165.978;388.051;112.967;177.246
2019-06-19 17:00:00;166.500;388.286;113.241;176.970
2019-06-19 18:00:00;166.042;387.065;113.206;177.573
2019-06-19 19:00:00;165.428;386.830;276.442;178.128
2019-06-19 20:00:00;166.048;387.157;114.640;178.030
2019-06-19 21:00:00;165.733;388.179;112.921;178.104
2019-06-19 22:00:00;166.378;387.287;113.043;177.367
2019-06-19 23:00:00;165.759;385.640;113.722;177.564
2019-06-20 00:00:00;166.085;388.223;113.686;178.140
2019-06-20 01:00:00;165.964;389.508;113.171;177.825
