rec_id	datetime	press4	press1	temp1	relhum1	temp_ext	relhum_ext	volt	counts1	nsecs1	N1T_C	N1RH	moder_cph_filt
227	2019-05-17T13:21:00Z	936.51	936.4	20.8	37.0	20.3	37.0	13.8	412	1200	24.9	0.0	1236.0
228	2019-05-17T13:41:00Z	936.32	936.2	21.2	37.0	20.2	35.6	13.8	447	1200	25.1	0.0	1341.0
229	2019-05-17T14:01:00Z	936.19	936.1	21.3	36.9	20.6	35.4	13.8	399	1200	25.3	0.0	1197.0
231	2019-05-17T14:41:00Z	936.23	936.1	20.9	36.7	19.0	43.6	13.8	415	1200	25.3	0.0	1245.0
232	2019-05-17T15:01:00Z	936.1	936.1	20.5	36.9	18.9	42.0	13.8	429	1200	25.0	0.0	1287.0
233	2019-05-17T15:21:00Z	936.3	936.1	20.2	37.1	18.7	44.0	13.8	420	1200	24.8	0.0	1260.0
235	2019-05-17T16:01:00Z	935.81	935.7	20.2	37.6	21.2	44.3	13.8	411	1200	24.4	0.0	1233.0
236	2019-05-17T16:21:00Z	935.85	935.7	21.1	37.5	20.2	42.2	13.8	442	1200	24.6	0.0	1326.0
237	2019-05-17T16:41:00Z	935.8	935.7	20.9	37.2	18.4	44.2	13.8	423	1200	24.8	0.0	1269.0
238	2019-05-17T17:01:00Z	935.66	935.6	20.3	37.3	18.9	47.5	13.8	403	1200	24.4	0.0	1209.0
239	2019-05-17T17:21:00Z	935.8	935.6	20.0	37.7	18.6	52.1	13.8	429	1199	24.0	0.0	1288.1
240	2019-05-17T17:41:00Z	935.95	935.6	19.3	37.9	15.8	61.7	13.9	393	1200	23.5	0.0	1179.0
241	2019-05-17T18:01:00Z	935.83	935.6	18.1	38.2	14.0	70.3	13.7	402	1200	22.7	0.0	1206.0
242	2019-05-17T18:21:00Z	935.87	935.7	16.8	38.7	13.1	73.5	13.6	410	1200	21.7	0.0	1230.0
243	2019-05-17T18:41:00Z	935.96	935.8	15.6	39.1	12.0	78.7	13.5	429	1200	20.6	0.0	1287.0
244	2019-05-17T19:01:00Z	936.05	935.8	14.6	39.5	11.1	81.0	13.4	435	1200	19.5	0.0	1305.0
245	2019-05-17T19:21:00Z	936.21	935.9	13.6	39.7	9.4	88.6	13.3	395	1200	18.5	0.0	1185.0
246	2019-05-17T19:41:00Z	936.27	936.2	12.7	40.0	9.3	90.6	13.3	406	1200	17.4	0.0	1218.0
247	2019-05-17T20:01:00Z	936.44	936.4	12.2	40.4	10.3	79.3	13.3	422	1200	16.6	0.0	1266.0
248	2019-05-17T20:21:00Z	936.56	936.5	12.4	41.3	12.7	67.4	13.3	409	1200	16.2	0.0	1227.0
249	2019-05-17T20:41:00Z	936.73	936.6	13.0	41.2	10.2	77.9	13.3	373	1200	16.5	0.0	1119.0
250	2019-05-17T21:01:00Z	936.6	936.6	12.5	40.9	10.3	78.0	13.2	419	1200	16.5	0.0	1257.0
251	2019-05-17T21:21:00Z	936.62	936.5	12.0	40.9	8.4	85.6	13.2	425	1200	16.1	0.0	1275.0
252	2019-05-17T21:41:00Z	936.66	936.6	11.3	40.9	8.5	87.1	13.2	413	1200	15.5	0.0	1239.0
253	2019-05-17T22:01:00Z	936.78	936.6	11.2	41.6	9.4	82.0	13.2	402	1200	15.1	0.0	1206.0
254	2019-05-17T22:21:00Z	936.85	936.8	11.1	41.5	8.6	83.3	13.2	399	1200	14.9	0.0	1197.0
255	2019-05-17T22:41:00Z	936.98	936.8	10.6	41.2	7.1	88.8	13.2	430	1200	14.6	0.0	1290.0
256	2019-05-17T23:01:00Z	936.91	936.9	9.9	41.2	6.6	92.8	13.2	397	1200	14.1	0.0	1191.0
257	2019-05-17T23:21:00Z	936.85	936.9	9.2	41.5	7.3	89.5	13.2	393	1200	13.5	0.0	1179.0
258	2019-05-17T23:41:00Z	936.93	936.9	9.0	41.6	7.2	90.4	13.2	417	1200	13.1	0.0	1251.0
259	2019-05-18T00:01:00Z	936.86	936.9	8.7	41.6	6.4	92.7	13.1	433	1200	12.8	0.0	1299.0
260	2019-05-18T00:21:00Z	936.92	936.9	8.5	42.3	6.3	92.6	13.1	428	1200	12.5	0.0	1284.0
261	2019-05-18T00:41:00Z	936.73	936.8	8.4	42.3	5.3	95.4	13.1	415	1200	12.3	0.0	1245.0
262	2019-05-18T01:01:00Z	936.47	936.7	7.8	42.1	5.1	97.6	13.1	419	1200	11.9	0.0	1257.0
263	2019-05-18T01:21:00Z	936.6	936.6	7.4	42.2	3.8	97.3	13.1	394	1200	11.5	0.0	1182.0
264	2019-05-18T01:41:00Z	936.5	936.6	7.0	42.5	4.9	97.7	13.1	405	1200	11.0	0.0	1215.0
265	2019-05-18T02:01:00Z	936.45	936.5	6.6	42.3	3.3	98.6	13.1	419	1200	10.7	0.0	1257.0
266	2019-05-18T02:21:00Z	936.3	936.3	6.3	42.6	4.4	99.1	13.1	401	1200	10.3	0.0	1203.0
267	2019-05-18T02:41:00Z	936.21	936.3	6.1	42.6	2.7	98.8	13.1	414	1200	10.1	0.0	1242.0
268	2019-05-18T03:01:00Z	936.1	936.3	5.7	42.5	2.0	98.6	13.1	426	1200	9.8	0.0	1278.0
269	2019-05-18T03:21:00Z	936.11	936.3	5.3	42.6	3.4	99.7	13.1	457	1200	9.3	0.0	1371.0
270	2019-05-18T03:41:00Z	936.16	936.4	5.1	42.6	2.3	98.8	13.1	415	1200	9.0	0.0	1245.0
271	2019-05-18T04:01:00Z	936.21	936.5	4.9	42.7	3.9	99.3	13.2	424	1200	8.8	0.0	1272.0
272	2019-05-18T04:21:00Z	936.21	936.5	5.0	42.8	4.0	96.6	13.4	419	1200	8.8	0.0	1257.0
273	2019-05-18T04:41:00Z	936.44	936.7	5.3	43.0	4.8	94.1	13.8	396	1200	9.0	0.0	1188.0
274	2019-05-18T05:01:00Z	936.63	936.7	6.2	43.3	7.0	90.8	14.7	410	1200	9.7	0.0	1230.0
275	2019-05-18T05:21:00Z	936.54	936.8	7.4	43.1	9.6	84.5	14.6	419	1200	10.8	0.0	1257.0
276	2019-05-18T05:41:00Z	936.64	936.7	9.0	42.8	12.7	74.3	14.6	402	1200	12.2	0.0	1206.0
277	2019-05-18T06:01:00Z	936.71	936.7	10.7	42.0	13.4	69.3	14.5	424	1200	14.0	0.0	1272.0
278	2019-05-18T06:21:00Z	936.78	936.8	12.5	41.1	15.7	59.3	14.4	445	1200	15.9	0.0	1335.0
279	2019-05-18T06:41:00Z	936.93	936.8	14.3	40.0	17.1	55.5	14.0	415	1200	17.7	0.0	1245.0
280	2019-05-18T07:01:00Z	936.74	936.8	15.9	38.9	16.5	59.6	14.0	430	1200	19.5	0.0	1290.0
281	2019-05-18T07:21:00Z	936.87	936.8	16.7	38.2	17.7	50.3	13.9	436	1200	21.0	0.0	1308.0
282	2019-05-18T07:41:00Z	936.87	936.7	17.1	37.8	17.0	60.1	13.9	415	1200	22.0	0.0	1245.0
283	2019-05-18T08:01:00Z	936.69	936.6	16.8	38.0	17.1	60.5	13.9	442	1200	22.1	0.0	1326.0
284	2019-05-18T08:21:00Z	936.81	936.7	17.0	38.0	17.6	57.3	13.9	409	1200	22.0	0.0	1227.0
285	2019-05-18T08:41:00Z	936.56	936.6	17.4	38.0	18.6	54.4	13.9	439	1200	22.0	0.0	1317.0
286	2019-05-18T09:01:00Z	936.62	936.5	18.0	37.7	17.7	52.8	13.9	424	1200	22.2	0.0	1272.0
287	2019-05-18T09:21:00Z	936.61	936.5	18.7	37.3	20.6	45.4	13.9	420	1200	22.7	0.0	1260.0
288	2019-05-18T09:41:00Z	936.59	936.4	19.1	37.2	20.2	46.6	13.9	443	1200	23.2	0.0	1329.0
289	2019-05-18T10:01:00Z	936.56	936.4	19.5	37.0	21.3	39.8	13.8	404	1200	23.5	0.0	1212.0
290	2019-05-18T10:21:00Z	936.53	936.3	19.8	36.8	20.0	38.3	13.8	400	1200	23.9	0.0	1200.0
291	2019-05-18T10:41:00Z	936.25	936.2	20.3	36.6	22.1	36.1	13.8	422	1200	24.3	0.0	1266.0
292	2019-05-18T11:01:00Z	936.14	936.1	20.8	36.4	19.7	45.0	13.8	454	1200	24.6	0.0	1362.0
293	2019-05-18T11:21:00Z	935.95	935.9	20.9	36.4	19.9	40.1	13.8	450	1200	24.9	0.0	1350.0
294	2019-05-18T11:41:00Z	935.81	935.8	21.1	36.3	20.5	43.2	13.8	387	1200	25.1	0.0	1161.0
295	2019-05-18T12:01:00Z	935.87	935.7	21.5	36.2	20.1	37.1	13.8	455	1200	25.3	0.0	1365.0
296	2019-05-18T12:21:00Z	935.8	935.7	21.9	36.0	21.0	38.0	13.8	422	1200	25.5	0.0	1266.0
297	2019-05-18T12:41:00Z	935.69	935.7	22.0	35.8	21.1	40.4	13.8	450	1200	25.7	0.0	1350.0
298	2019-05-18T13:01:00Z	935.42	935.5	22.0	35.8	19.9	41.6	13.8	448	1200	25.8	0.0	1344.0
299	2019-05-18T13:21:00Z	935.47	935.4	21.8	35.8	19.9	45.2	13.8	420	1200	25.7	0.0	1260.0
300	2019-05-18T13:41:00Z	935.56	935.4	21.7	36.1	19.8	50.4	13.8	427	1200	25.6	0.0	1281.0
301	2019-05-18T14:01:00Z	935.26	935.1	21.6	36.4	20.4	47.9	13.8	429	1200	25.5	0.0	1287.0
302	2019-05-18T14:21:00Z	934.96	935.1	22.1	36.5	19.9	44.8	13.8	403	1200	25.6	0.0	1209.0
303	2019-05-18T14:41:00Z	935.12	935.0	21.6	36.4	19.2	45.4	13.8	412	1200	25.6	0.0	1236.0
304	2019-05-18T15:01:00Z	935.1	935.0	21.1	36.6	19.7	41.5	13.8	404	1200	25.3	0.0	1212.0
305	2019-05-18T15:21:00Z	934.88	934.9	20.9	36.8	21.0	38.2	13.8	479	1200	25.0	0.0	1437.0
306	2019-05-18T15:41:00Z	934.77	934.7	21.2	36.9	22.7	33.7	13.8	407	1200	25.0	0.0	1221.0
307	2019-05-18T16:01:00Z	934.48	934.5	22.2	36.6	25.1	29.1	13.8	436	1200	25.2	0.0	1308.0
308	2019-05-18T16:21:00Z	934.47	934.6	23.2	35.8	22.8	36.6	13.7	407	1200	25.7	0.0	1221.0
309	2019-05-18T16:41:00Z	934.63	934.5	22.9	35.6	22.9	30.5	13.7	422	1200	25.9	0.0	1266.0
310	2019-05-18T17:01:00Z	934.59	934.5	22.8	35.6	22.4	31.9	13.7	403	1200	25.9	0.0	1209.0
311	2019-05-18T17:21:00Z	934.67	934.6	22.6	35.6	21.8	35.9	13.8	439	1200	25.8	0.0	1317.0
312	2019-05-18T17:41:00Z	934.44	934.6	22.1	35.5	19.0	41.2	13.8	437	1200	25.7	0.0	1311.0
313	2019-05-18T18:01:00Z	934.64	934.6	20.7	35.6	14.8	58.7	13.7	431	1200	25.0	0.0	1293.0
314	2019-05-18T18:21:00Z	934.85	934.6	18.7	36.4	12.9	73.2	13.6	422	1200	23.7	0.0	1266.0
315	2019-05-18T18:41:00Z	934.69	934.7	17.1	37.2	12.3	74.1	13.5	431	1200	22.2	0.0	1293.0
316	2019-05-18T19:01:00Z	934.75	934.7	15.8	37.8	11.3	76.1	13.4	414	1200	20.9	0.0	1242.0
317	2019-05-18T19:21:00Z	935.1	934.9	14.7	38.3	10.3	82.9	13.4	434	1200	19.7	0.0	1302.0
318	2019-05-18T19:41:00Z	935.08	935.1	13.8	38.8	9.1	87.7	13.3	392	1200	18.5	0.0	1176.0
319	2019-05-18T20:01:00Z	935.24	935.2	13.0	39.2	9.3	86.0	13.3	477	1200	17.5	0.0	1431.0
320	2019-05-18T20:21:00Z	935.28	935.2	12.4	39.5	8.3	88.1	13.3	438	1200	16.6	0.0	1314.0
321	2019-05-18T20:41:00Z	935.2	935.2	11.9	39.7	8.8	83.0	13.3	413	1200	15.9	0.0	1239.0
322	2019-05-18T21:01:00Z	935.18	935.2	11.4	39.8	8.9	86.7	13.2	415	1200	15.3	0.0	1245.0
323	2019-05-18T21:21:00Z	935.09	935.2	11.1	40.0	7.8	89.1	13.2	424	1200	14.7	0.0	1272.0
324	2019-05-18T21:41:00Z	935.06	935.1	10.7	40.0	7.4	91.6	13.2	425	1200	14.3	0.0	1275.0
325	2019-05-18T22:01:00Z	935.13	935.0	10.2	40.1	7.7	89.6	13.2	409	1200	13.9	0.0	1227.0
326	2019-05-18T22:21:00Z	935.0	935.0	9.9	40.2	7.1	93.9	13.2	424	1200	13.5	0.0	1272.0
327	2019-05-18T22:41:00Z	934.87	935.0	9.5	40.3	6.3	95.7	13.2	449	1200	13.1	0.0	1347.0
328	2019-05-18T23:01:00Z	934.93	935.0	9.0	40.3	5.5	96.4	13.2	421	1200	12.7	0.0	1263.0
329	2019-05-18T23:21:00Z	934.7	934.9	8.5	40.4	5.2	97.6	13.2	419	1200	12.3	0.0	1257.0
330	2019-05-18T23:41:00Z	934.75	934.9	8.1	40.6	5.6	96.9	13.1	442	1200	11.8	0.0	1326.0
331	2019-05-19T00:01:00Z	934.7	934.8	8.2	41.3	10.4	77.8	13.1	457	1200	11.6	0.0	1371.0
332	2019-05-19T00:21:00Z	934.79	934.9	9.4	42.6	10.5	75.8	13.1	435	1200	12.3	0.0	1305.0
333	2019-05-19T00:41:00Z	934.83	934.9	10.3	42.3	9.6	80.5	13.1	466	1200	13.3	0.0	1398.0
334	2019-05-19T01:01:00Z	934.72	934.8	10.5	42.2	10.4	77.5	13.1	448	1200	13.9	0.0	1344.0
335	2019-05-19T01:21:00Z	934.88	935.0	10.9	43.1	10.3	77.8	13.1	430	1200	14.4	0.0	1290.0
336	2019-05-19T01:41:00Z	935.06	935.1	11.0	43.2	10.1	79.3	13.1	416	1200	14.8	0.0	1248.0
337	2019-05-19T02:01:00Z	935.04	935.2	11.0	42.7	9.7	81.4	13.1	431	1200	14.9	0.0	1293.0
338	2019-05-19T02:21:00Z	934.99	935.1	10.8	42.3	10.0	81.2	13.1	447	1200	15.0	0.0	1341.0
339	2019-05-19T02:41:00Z	935.21	935.3	10.8	42.5	10.1	81.4	13.1	424	1200	15.0	0.0	1272.0
340	2019-05-19T03:01:00Z	935.39	935.4	10.8	42.5	8.9	87.3	13.1	439	1200	15.0	0.0	1317.0
341	2019-05-19T03:21:00Z	935.32	935.3	10.7	42.7	10.3	82.6	13.1	408	1200	15.0	0.0	1224.0
342	2019-05-19T03:41:00Z	935.29	935.4	10.8	42.9	10.3	83.0	13.1	441	1200	15.1	0.0	1323.0
343	2019-05-19T04:01:00Z	935.29	935.4	11.1	43.4	10.5	82.5	13.2	441	1200	15.2	0.0	1323.0
344	2019-05-19T04:21:00Z	935.36	935.4	11.3	43.5	10.8	82.1	13.3	424	1200	15.4	0.0	1272.0
345	2019-05-19T04:41:00Z	935.55	935.6	11.3	43.1	10.7	83.7	13.4	421	1200	15.6	0.0	1263.0
346	2019-05-19T05:01:00Z	935.59	935.6	11.6	43.0	13.0	76.5	14.2	457	1200	15.8	0.0	1371.0
347	2019-05-19T05:21:00Z	935.64	935.6	12.5	42.5	11.8	79.3	14.3	423	1200	16.5	0.0	1269.0
348	2019-05-19T05:41:00Z	935.49	935.5	12.8	41.9	12.6	76.8	14.5	411	1200	17.0	0.0	1233.0
349	2019-05-19T06:01:00Z	935.47	935.4	13.0	41.6	12.6	74.6	14.4	424	1200	17.4	0.0	1272.0
350	2019-05-19T06:21:00Z	935.5	935.5	13.9	41.6	15.3	64.3	14.4	424	1200	17.9	0.0	1272.0
351	2019-05-19T06:41:00Z	935.46	935.5	15.4	41.2	15.5	62.6	14.4	413	1200	19.0	0.0	1239.0
352	2019-05-19T07:01:00Z	935.43	935.4	16.2	40.7	15.7	64.5	14.4	418	1200	20.1	0.0	1254.0
353	2019-05-19T07:21:00Z	935.18	935.2	16.8	40.3	15.9	61.2	13.9	386	1200	21.0	0.0	1158.0
354	2019-05-19T07:41:00Z	935.29	935.3	17.2	39.9	16.5	59.3	13.9	427	1200	21.6	0.0	1281.0
355	2019-05-19T08:01:00Z	935.31	935.2	17.7	39.6	18.2	54.0	13.9	452	1200	22.2	0.0	1356.0
356	2019-05-19T08:21:00Z	935.36	935.2	18.6	38.8	18.3	52.5	13.9	417	1200	22.8	0.0	1251.0
357	2019-05-19T08:41:00Z	935.4	935.2	19.1	38.4	18.2	55.8	13.9	397	1200	23.5	0.0	1191.0
358	2019-05-19T09:01:00Z	935.31	935.1	19.3	38.1	17.5	55.7	13.9	441	1200	23.9	0.0	1323.0
359	2019-05-19T09:21:00Z	935.14	935.0	19.5	38.0	18.0	57.8	13.9	438	1200	24.0	0.0	1314.0
360	2019-05-19T09:41:00Z	934.93	934.8	19.6	38.1	19.8	50.0	13.8	440	1200	24.1	0.0	1320.0
361	2019-05-19T10:01:00Z	934.74	934.7	20.1	37.9	18.3	53.2	13.8	458	1200	24.3	0.0	1374.0
362	2019-05-19T10:21:00Z	934.55	934.6	19.9	37.8	21.9	42.9	13.8	448	1200	24.3	0.0	1344.0
363	2019-05-19T10:41:00Z	934.63	934.6	20.7	37.6	19.2	48.5	13.8	424	1200	24.6	0.0	1272.0
364	2019-05-19T11:01:00Z	934.66	934.6	21.1	37.4	20.9	47.8	13.8	410	1200	24.9	0.0	1230.0
365	2019-05-19T11:21:00Z	934.46	934.4	21.4	37.1	20.7	47.4	13.8	414	1200	25.1	0.0	1242.0
366	2019-05-19T11:41:00Z	934.15	934.3	21.7	36.9	20.7	48.2	13.8	426	1200	25.3	0.0	1278.0
367	2019-05-19T12:01:00Z	934.1	934.2	22.2	36.9	20.7	54.6	13.8	421	1200	25.4	0.0	1263.0
368	2019-05-19T12:21:00Z	934.03	934.1	22.1	36.5	21.3	48.1	13.8	412	1200	25.6	0.0	1236.0
369	2019-05-19T12:41:00Z	934.03	934.0	22.5	36.5	20.5	49.6	13.7	433	1200	25.7	0.0	1299.0
370	2019-05-19T13:01:00Z	933.88	933.9	22.3	36.3	19.4	46.4	13.8	422	1200	25.8	0.0	1266.0
371	2019-05-19T13:21:00Z	933.64	933.8	22.0	36.4	20.8	41.5	13.8	427	1200	25.7	0.0	1281.0
372	2019-05-19T13:41:00Z	933.52	933.6	22.0	36.3	20.3	43.1	13.8	432	1200	25.7	0.0	1296.0
373	2019-05-19T14:01:00Z	933.29	933.4	21.7	36.3	20.0	45.5	13.8	399	1200	25.7	0.0	1197.0
374	2019-05-19T14:21:00Z	933.43	933.6	21.5	36.4	20.2	50.2	13.8	413	1200	25.6	0.0	1239.0
375	2019-05-19T14:41:00Z	933.3	933.4	21.4	36.5	19.7	53.8	13.8	449	1200	25.4	0.0	1347.0
376	2019-05-19T15:01:00Z	933.51	933.6	21.3	36.6	20.0	44.1	13.8	421	1200	25.3	0.0	1263.0
377	2019-05-19T15:21:00Z	934.12	934.1	20.7	36.7	16.1	72.5	13.7	431	1199	25.1	0.0	1294.1
378	2019-05-19T15:41:00Z	934.04	933.9	18.8	37.5	13.1	94.8	13.8	415	1200	23.8	0.0	1245.0
379	2019-05-19T16:01:00Z	933.62	933.5	17.3	39.5	13.0	92.3	13.9	441	1200	22.2	0.0	1323.0
380	2019-05-19T16:21:00Z	933.34	933.4	16.4	41.4	13.1	86.6	14.0	418	1200	21.0	0.0	1254.0
381	2019-05-19T16:41:00Z	933.46	933.4	16.0	42.4	13.5	81.0	14.0	442	1200	20.2	0.0	1326.0
382	2019-05-19T17:01:00Z	933.55	933.5	15.7	43.1	13.4	82.3	14.0	429	1200	19.7	0.0	1287.0
383	2019-05-19T17:21:00Z	933.77	933.8	15.6	42.9	13.8	79.9	14.0	401	1200	19.4	0.0	1203.0
384	2019-05-19T17:41:00Z	934.01	934.0	15.5	42.2	12.7	90.3	14.0	420	1200	19.2	0.0	1260.0
385	2019-05-19T18:01:00Z	934.13	934.2	15.3	42.2	13.1	85.0	14.0	426	1200	19.0	0.0	1278.0
386	2019-05-19T18:21:00Z	934.09	934.2	15.1	42.4	13.2	82.3	13.8	400	1200	18.8	0.0	1200.0
387	2019-05-19T18:41:00Z	934.37	934.2	14.9	42.5	12.5	86.4	13.6	467	1200	18.6	0.0	1401.0
388	2019-05-19T19:01:00Z	934.36	934.4	14.6	42.4	11.7	92.7	13.5	425	1200	18.3	0.0	1275.0
389	2019-05-19T19:21:00Z	934.02	934.0	14.4	43.3	12.9	83.4	13.4	406	1200	18.1	0.0	1218.0
390	2019-05-19T19:41:00Z	934.64	934.5	14.5	43.9	12.9	83.1	13.3	420	1200	18.1	0.0	1260.0
391	2019-05-19T20:01:00Z	934.96	934.8	14.5	43.5	12.8	83.3	13.3	418	1200	18.1	0.0	1254.0
392	2019-05-19T20:21:00Z	935.11	934.9	14.5	43.7	12.8	83.6	13.3	450	1200	18.1	0.0	1350.0
393	2019-05-19T20:41:00Z	935.24	935.1	14.5	43.6	12.8	83.7	13.3	429	1200	18.1	0.0	1287.0
394	2019-05-19T21:01:00Z	935.22	935.1	14.4	43.6	12.6	84.8	13.2	404	1200	18.1	0.0	1212.0
395	2019-05-19T21:21:00Z	935.17	935.1	14.3	43.3	12.4	84.8	13.2	450	1200	18.1	0.0	1350.0
396	2019-05-19T21:41:00Z	934.98	934.9	14.2	43.4	12.1	86.4	13.2	425	1200	18.0	0.0	1275.0
397	2019-05-19T22:01:00Z	934.95	934.9	14.0	43.9	12.1	86.0	13.2	382	1200	17.9	0.0	1146.0
398	2019-05-19T22:21:00Z	934.81	934.8	14.0	44.5	12.1	85.0	13.2	402	1200	17.8	0.0	1206.0
399	2019-05-19T22:41:00Z	934.78	934.7	13.9	44.9	12.1	83.9	13.2	463	1200	17.7	0.0	1389.0
400	2019-05-19T23:01:00Z	934.7	934.7	13.8	45.3	12.1	82.7	13.2	394	1200	17.6	0.0	1182.0
401	2019-05-19T23:21:00Z	934.56	934.5	13.7	45.3	12.0	83.5	13.2	445	1200	17.6	0.0	1335.0
402	2019-05-19T23:41:00Z	934.54	934.5	13.7	45.4	11.7	86.8	13.2	438	1199	17.5	0.0	1315.1
403	2019-05-20T00:01:00Z	934.69	934.6	13.5	45.7	11.3	89.5	13.2	432	1200	17.4	0.0	1296.0
404	2019-05-20T00:21:00Z	934.75	934.6	13.3	46.0	10.7	94.5	13.2	440	1200	17.3	0.0	1320.0
405	2019-05-20T00:41:00Z	934.67	934.5	13.1	46.0	10.7	94.9	13.1	372	1200	17.1	0.0	1116.0
406	2019-05-20T01:01:00Z	934.67	934.6	12.9	45.9	10.6	96.6	13.1	419	1200	17.0	0.0	1257.0
407	2019-05-20T01:21:00Z	934.56	934.4	12.8	45.4	10.5	97.3	13.1	416	1200	16.9	0.0	1248.0
408	2019-05-20T01:41:00Z	934.26	934.3	12.6	45.6	10.5	97.7	13.1	447	1200	16.7	0.0	1341.0
409	2019-05-20T02:01:00Z	934.31	934.3	12.6	45.4	10.5	97.5	13.1	423	1200	16.6	0.0	1269.0
410	2019-05-20T02:21:00Z	934.21	934.2	12.5	45.5	10.5	97.8	13.1	409	1200	16.5	0.0	1227.0
411	2019-05-20T02:41:00Z	933.89	933.9	12.4	46.2	10.6	96.6	13.1	417	1200	16.4	0.0	1251.0
412	2019-05-20T03:01:00Z	933.83	933.9	12.4	46.7	10.6	96.8	13.1	436	1200	16.4	0.0	1308.0
413	2019-05-20T03:21:00Z	933.72	933.8	12.4	47.2	10.5	97.5	13.1	427	1200	16.4	0.0	1281.0
414	2019-05-20T03:41:00Z	933.68	933.7	12.4	47.8	10.6	97.0	13.1	429	1200	16.4	0.0	1287.0
415	2019-05-20T04:01:00Z	933.63	933.6	12.4	48.1	10.8	96.7	13.1	380	1200	16.3	0.0	1140.0
416	2019-05-20T04:21:00Z	933.59	933.6	12.4	48.1	10.5	98.2	13.1	455	1200	16.4	0.0	1365.0
417	2019-05-20T04:41:00Z	933.59	933.7	12.4	47.8	10.6	98.6	13.1	433	1200	16.4	0.0	1299.0
418	2019-05-20T05:01:00Z	933.44	933.5	12.4	47.4	10.6	98.5	13.1	397	1200	16.3	0.0	1191.0
419	2019-05-20T05:21:00Z	933.49	933.5	12.4	48.0	10.6	98.6	13.2	413	1200	16.3	0.0	1239.0
420	2019-05-20T05:41:00Z	933.75	933.7	12.4	47.9	10.7	98.6	13.2	446	1200	16.3	0.0	1338.0
421	2019-05-20T06:01:00Z	933.78	933.8	12.4	47.4	10.6	99.1	13.1	419	1200	16.3	0.0	1257.0
422	2019-05-20T06:21:00Z	934.03	934.0	12.4	46.8	10.7	99.1	13.1	418	1200	16.3	0.0	1254.0
423	2019-05-20T06:41:00Z	933.85	933.9	12.3	46.7	10.6	99.0	13.2	389	1200	16.3	0.0	1167.0
424	2019-05-20T07:01:00Z	933.99	934.0	12.3	47.1	10.7	99.0	13.3	433	1200	16.3	0.0	1299.0
425	2019-05-20T07:21:00Z	934.11	934.1	12.3	47.4	10.7	99.4	13.3	430	1200	16.3	0.0	1290.0
426	2019-05-20T07:41:00Z	934.31	934.2	12.3	47.3	10.7	99.7	13.2	425	1200	16.3	0.0	1275.0
427	2019-05-20T08:01:00Z	934.45	934.3	12.3	47.1	10.6	99.9	13.2	409	1200	16.3	0.0	1227.0
428	2019-05-20T08:21:00Z	934.53	934.4	12.3	47.1	10.6	99.8	13.2	408	1200	16.3	0.0	1224.0
429	2019-05-20T08:41:00Z	934.51	934.4	12.3	47.3	10.7	99.6	13.2	435	1200	16.3	0.0	1305.0
430	2019-05-20T09:01:00Z	934.59	934.5	12.4	47.8	10.7	99.4	13.3	434	1200	16.3	0.0	1302.0
431	2019-05-20T09:21:00Z	934.46	934.4	12.4	48.4	10.7	99.0	13.3	444	1200	16.3	0.0	1332.0
432	2019-05-20T09:41:00Z	934.52	934.4	12.4	48.9	10.7	98.9	13.5	400	1200	16.3	0.0	1200.0
433	2019-05-20T10:01:00Z	934.57	934.5	12.4	49.4	10.7	98.7	13.6	412	1200	16.4	0.0	1236.0
434	2019-05-20T10:21:00Z	934.78	934.7	12.4	50.1	10.5	99.1	13.8	388	1200	16.4	0.0	1164.0
435	2019-05-20T10:41:00Z	934.83	934.7	12.4	50.3	10.5	99.0	13.8	400	1200	16.3	0.0	1200.0
436	2019-05-20T11:01:00Z	934.65	934.6	12.3	50.8	10.5	98.7	14.0	435	1200	16.3	0.0	1305.0
437	2019-05-20T11:21:00Z	934.75	934.6	12.3	51.3	10.6	98.1	14.5	354	1200	16.3	0.0	1062.0
438	2019-05-20T11:41:00Z	934.85	934.7	12.3	51.9	10.5	98.5	14.5	410	1200	16.3	0.0	1230.0
439	2019-05-20T12:01:00Z	934.85	934.8	12.3	52.3	10.5	98.8	14.5	390	1200	16.3	0.0	1170.0
440	2019-05-20T12:21:00Z	934.85	934.8	12.4	53.3	10.6	98.3	14.5	397	1200	16.3	0.0	1191.0
441	2019-05-20T12:41:00Z	934.98	934.8	12.4	53.9	10.4	98.6	14.5	408	1200	16.3	0.0	1224.0
442	2019-05-20T13:01:00Z	935.05	935.0	12.3	54.3	10.1	98.6	14.5	423	1200	16.2	0.0	1269.0
443	2019-05-20T13:21:00Z	935.02	935.1	12.2	54.3	10.1	99.3	14.5	445	1200	16.1	0.0	1335.0
444	2019-05-20T13:41:00Z	935.03	935.1	12.1	54.2	10.1	99.3	14.4	422	1200	16.0	0.0	1266.0
445	2019-05-20T14:01:00Z	935.15	935.2	12.0	54.4	10.2	99.0	14.1	396	1200	15.9	0.0	1188.0
446	2019-05-20T14:21:00Z	935.11	935.2	12.1	54.1	10.2	99.4	14.1	399	1200	15.9	0.0	1197.0
447	2019-05-20T14:41:00Z	935.42	935.5	12.1	54.1	10.1	99.5	14.1	393	1200	15.9	0.0	1179.0
448	2019-05-20T15:01:00Z	935.59	935.6	12.1	53.4	10.2	100.0	14.1	401	1200	15.9	0.0	1203.0
449	2019-05-20T15:21:00Z	935.35	935.5	12.0	53.0	10.1	99.3	14.0	383	1200	15.9	0.0	1149.0
