rec_id	datetime	press1	temp1	relhum1	volt	counts1	nsecs1	counts2	nsecs2	moder_cph_filt
134	2019-05-11T11:06:00Z	944.2	18.2	33.6	13.6	291	1200	195	1200	873.0
135	2019-05-11T11:26:00Z	944.0	17.8	33.7	13.6	302	1200	181	1200	906.0
136	2019-05-11T11:46:00Z	943.8	18.1	34.1	13.6	290	1200	193	1200	870.0
137	2019-05-11T12:06:00Z	944.0	18.1	33.2	13.6	279	1200	193	1200	837.0
138	2019-05-11T12:26:00Z	944.3	17.7	33.0	13.6	279	1200	208	1200	837.0
139	2019-05-11T12:46:00Z	945.5	17.0	32.8	13.2	249	1200	214	1200	747.0
140	2019-05-11T13:06:00Z	945.0	15.9	33.0	13.1	298	1200	192	1200	894.0
141	2019-05-11T13:26:00Z	945.4	15.0	33.1	13.1	286	1200	196	1200	858.0
142	2019-05-11T13:46:00Z	945.7	14.6	33.6	13.1	289	1199	187	1200	867.7
143	2019-05-11T14:06:00Z	945.5	14.3	33.7	13.3	289	1200	184	1199	867.0
144	2019-05-11T14:26:00Z	945.9	14.1	33.6	13.3	284	1200	204	1200	852.0
145	2019-05-11T14:46:00Z	945.9	13.9	33.7	13.4	289	1200	179	1200	867.0
146	2019-05-11T15:06:00Z	945.9	13.9	33.9	13.7	272	1199	183	1199	816.7
147	2019-05-11T15:26:00Z	945.8	14.1	33.6	13.7	303	1201	193	1200	908.2
148	2019-05-11T15:46:00Z	946.2	14.4	33.9	13.7	271	1200	202	1200	813.0
149	2019-05-11T16:06:00Z	946.9	14.5	33.5	13.4	272	1200	197	1200	816.0
150	2019-05-11T16:26:00Z	947.4	14.2	34.7	13.1	271	1200	185	1200	813.0
151	2019-05-11T16:46:00Z	947.3	13.7	34.2	13.1	296	1200	182	1200	888.0
152	2019-05-11T17:06:00Z	947.1	13.2	33.8	13.1	271	1200	179	1200	813.0
153	2019-05-11T17:26:00Z	947.1	13.0	33.5	13.0	289	1200	189	1200	867.0
154	2019-05-11T17:46:00Z	947.6	12.7	33.6	13.0	286	1200	192	1200	858.0
155	2019-05-11T18:06:00Z	948.1	12.6	34.0	13.0	273	1200	169	1200	819.0
156	2019-05-11T18:26:00Z	948.2	12.5	34.8	12.9	263	1199	200	1199	789.7
157	2019-05-11T18:46:00Z	948.3	12.2	34.4	12.9	285	1200	201	1200	855.0
158	2019-05-11T19:06:00Z	948.6	11.8	34.2	12.9	291	1200	209	1200	873.0
159	2019-05-11T19:26:00Z	948.9	11.4	34.0	12.9	269	1200	185	1200	807.0
160	2019-05-11T19:46:00Z	949.2	11.2	33.8	12.9	259	1200	163	1200	777.0
161	2019-05-11T20:06:00Z	949.5	11.1	33.9	12.9	289	1200	178	1200	867.0
162	2019-05-11T20:26:00Z	949.7	11.0	34.8	12.9	274	1200	208	1200	822.0
163	2019-05-11T20:46:00Z	949.9	10.9	35.1	12.9	258	1200	171	1200	774.0
164	2019-05-11T21:06:00Z	949.9	10.8	35.6	12.8	294	1200	190	1200	882.0
165	2019-05-11T21:26:00Z	950.1	10.6	36.1	12.8	277	1200	199	1200	831.0
166	2019-05-11T21:46:00Z	950.1	10.5	35.8	12.8	268	1200	170	1200	804.0
167	2019-05-11T22:06:00Z	950.3	10.2	35.6	12.8	278	1200	185	1200	834.0
168	2019-05-11T22:26:00Z	950.6	10.0	35.4	12.8	255	1200	195	1200	765.0
169	2019-05-11T22:46:00Z	950.7	9.8	35.7	12.8	299	1200	162	1200	897.0
170	2019-05-11T23:06:00Z	950.5	9.6	36.5	12.8	285	1200	196	1200	855.0
171	2019-05-11T23:26:00Z	950.6	9.5	36.5	12.8	296	1199	200	1199	888.7
172	2019-05-11T23:46:00Z	950.7	9.3	36.3	12.8	249	1200	175	1200	747.0
173	2019-05-12T00:06:00Z	950.8	9.2	35.7	12.7	260	1200	190	1200	780.0
174	2019-05-12T00:26:00Z	951.0	9.1	36.1	12.7	262	1200	176	1200	786.0
175	2019-05-12T00:46:00Z	951.1	9.0	36.1	12.7	273	1200	184	1200	819.0
176	2019-05-12T01:06:00Z	951.3	9.1	35.6	12.7	278	1200	162	1200	834.0
177	2019-05-12T01:26:00Z	951.7	9.0	35.8	12.7	263	1200	189	1200	789.0
178	2019-05-12T01:46:00Z	952.0	9.0	36.2	12.7	241	1200	189	1200	723.0
179	2019-05-12T02:06:00Z	952.3	8.9	36.9	12.6	266	1200	162	1200	798.0
180	2019-05-12T02:26:00Z	952.5	8.8	37.0	12.6	252	1200	201	1200	756.0
181	2019-05-12T02:46:00Z	952.9	8.7	37.5	12.6	268	1200	200	1200	804.0
182	2019-05-12T03:06:00Z	953.3	8.6	37.8	12.6	287	1200	187	1200	861.0
183	2019-05-12T03:26:00Z	953.6	8.4	37.8	12.6	268	1200	200	1200	804.0
184	2019-05-12T03:46:00Z	954.0	8.3	38.0	12.6	245	1200	213	1200	735.0
185	2019-05-12T04:06:00Z	954.4	8.2	38.2	12.6	261	1200	182	1200	783.0
186	2019-05-12T04:26:00Z	954.7	8.0	38.1	12.6	263	1200	177	1199	789.0
187	2019-05-12T04:46:00Z	955.1	7.9	38.3	12.6	269	1199	170	1200	807.7
188	2019-05-12T05:06:00Z	955.6	7.8	38.1	12.6	256	1200	166	1200	768.0
189	2019-05-12T05:26:00Z	956.0	7.7	38.4	12.7	247	1200	188	1200	741.0
190	2019-05-12T05:46:00Z	956.4	7.6	38.1	12.7	264	1200	180	1200	792.0
191	2019-05-12T06:06:00Z	956.8	7.6	38.4	12.7	261	1200	177	1200	783.0
192	2019-05-12T06:26:00Z	957.1	7.5	38.3	12.8	270	1200	174	1200	810.0
193	2019-05-12T06:46:00Z	957.3	7.5	38.7	13.0	247	1200	201	1200	741.0
194	2019-05-12T07:06:00Z	957.6	7.5	38.7	13.0	283	1200	185	1200	849.0
195	2019-05-12T07:26:00Z	958.0	7.4	39.2	13.2	237	1200	182	1200	711.0
196	2019-05-12T07:46:00Z	958.2	7.3	39.1	13.4	267	1200	161	1200	801.0
197	2019-05-12T08:06:00Z	958.4	7.4	39.4	13.5	281	1200	176	1200	843.0
198	2019-05-12T08:26:00Z	958.6	7.3	39.9	13.5	266	1200	179	1200	798.0
199	2019-05-12T08:46:00Z	958.9	7.4	40.5	13.7	263	1200	167	1200	789.0
200	2019-05-12T09:06:00Z	959.2	7.6	40.2	13.8	276	1200	215	1200	828.0
201	2019-05-12T09:26:00Z	959.5	7.8	39.2	13.8	262	1200	170	1200	786.0
202	2019-05-12T09:46:00Z	959.8	8.0	39.5	13.9	240	1200	168	1199	720.0
203	2019-05-12T10:06:00Z	959.9	8.2	39.1	13.9	259	1200	166	1200	777.0
204	2019-05-12T10:26:00Z	960.1	8.3	39.6	14.3	226	1199	191	1200	678.6
205	2019-05-12T10:46:00Z	960.2	8.5	39.3	14.3	242	1200	176	1200	726.0
206	2019-05-12T11:06:00Z	960.3	8.5	39.1	13.8	249	1200	160	1200	747.0
207	2019-05-12T11:26:00Z	960.5	8.5	39.3	14.3	254	1200	168	1200	762.0
208	2019-05-12T11:46:00Z	960.6	8.7	39.0	14.3	257	1200	173	1200	771.0
209	2019-05-12T12:06:00Z	960.6	8.9	38.7	14.3	258	1200	204	1200	774.0
210	2019-05-12T12:26:00Z	960.9	8.9	38.7	13.8	245	1200	159	1200	735.0
211	2019-05-12T12:46:00Z	961.0	8.9	38.7	14.3	236	1200	171	1200	708.0
212	2019-05-12T13:06:00Z	961.0	9.0	38.9	14.3	246	1200	191	1200	738.0
213	2019-05-12T13:26:00Z	961.0	9.2	38.8	13.6	248	1200	151	1200	744.0
214	2019-05-12T13:46:00Z	961.0	9.4	38.4	13.6	249	1200	180	1200	747.0
215	2019-05-12T14:06:00Z	961.3	9.4	38.1	13.6	218	1200	165	1200	654.0
216	2019-05-12T14:26:00Z	961.4	9.4	38.9	13.5	249	1200	180	1200	747.0
217	2019-05-12T14:46:00Z	961.4	9.5	39.7	14.3	248	1200	190	1199	744.0
218	2019-05-12T15:06:00Z	961.4	9.7	38.7	13.9	248	1199	262	1199	744.6
219	2019-05-12T15:26:00Z	961.6	9.8	38.2	13.9	237	1200	186	1200	711.0
220	2019-05-12T15:46:00Z	961.7	9.8	37.9	13.9	226	1200	162	1200	678.0
221	2019-05-12T16:06:00Z	961.8	9.8	38.3	13.4	264	1200	180	1200	792.0
222	2019-05-12T16:26:00Z	961.9	9.6	38.0	13.2	250	1200	169	1200	750.0
223	2019-05-12T16:46:00Z	962.2	9.5	37.8	13.1	245	1200	161	1200	735.0
224	2019-05-12T17:06:00Z	962.3	9.4	37.5	13.2	245	1200	144	1200	735.0
225	2019-05-12T17:26:00Z	962.4	9.4	37.6	13.2	235	1200	184	1200	705.0
226	2019-05-12T17:46:00Z	962.5	9.4	37.9	13.2	235	1200	169	1200	705.0
227	2019-05-12T18:06:00Z	962.7	9.3	37.5	13.0	216	1200	169	1200	648.0
228	2019-05-12T18:26:00Z	962.9	9.0	37.2	13.0	253	1200	159	1200	759.0
229	2019-05-12T18:46:00Z	963.0	8.8	37.2	12.9	252	1200	164	1200	756.0
230	2019-05-12T19:06:00Z	963.1	8.6	37.1	12.9	254	1200	166	1200	762.0
231	2019-05-12T19:26:00Z	963.2	8.4	36.8	12.9	225	1200	178	1200	675.0
232	2019-05-12T19:46:00Z	963.4	8.2	36.8	12.9	255	1200	183	1199	765.0
233	2019-05-12T20:06:00Z	963.5	8.0	36.6	12.9	264	1200	164	1200	792.0
234	2019-05-12T20:26:00Z	963.6	7.8	36.7	12.9	251	1200	168	1200	753.0
235	2019-05-12T20:46:00Z	963.7	7.7	36.6	12.9	283	1199	175	1200	849.7
236	2019-05-12T21:06:00Z	963.9	7.6	36.5	12.9	246	1200	221	1200	738.0
237	2019-05-12T21:26:00Z	964.0	7.5	36.5	12.9	235	1200	187	1200	705.0
238	2019-05-12T21:46:00Z	964.0	7.4	36.8	12.9	241	1200	130	1200	723.0
239	2019-05-12T22:06:00Z	964.2	7.3	36.7	12.8	258	1200	173	1200	774.0
240	2019-05-12T22:26:00Z	964.2	7.3	36.6	12.8	249	1200	179	1200	747.0
241	2019-05-12T22:46:00Z	964.2	7.3	36.6	12.8	235	1200	164	1200	705.0
242	2019-05-12T23:06:00Z	964.2	7.2	36.6	12.8	229	1200	167	1200	687.0
243	2019-05-12T23:26:00Z	964.3	7.2	36.5	12.8	260	1200	163	1200	780.0
244	2019-05-12T23:46:00Z	964.2	7.1	36.5	12.8	223	1200	161	1200	669.0
245	2019-05-13T00:06:00Z	964.0	7.0	36.3	12.8	240	1200	140	1200	720.0
246	2019-05-13T00:26:00Z	963.9	6.9	36.3	12.8	224	1200	171	1200	672.0
247	2019-05-13T00:46:00Z	963.8	6.8	36.3	12.7	249	1200	159	1200	747.0
248	2019-05-13T01:06:00Z	963.7	6.7	36.3	12.7	212	1200	201	1199	636.0
249	2019-05-13T01:26:00Z	963.6	6.6	36.3	12.7	244	1200	184	1200	732.0
250	2019-05-13T01:46:00Z	963.6	6.6	36.3	12.7	231	1200	166	1200	693.0
251	2019-05-13T02:06:00Z	963.6	6.5	36.3	12.7	246	1200	169	1200	738.0
252	2019-05-13T02:26:00Z	963.4	6.5	36.3	12.7	250	1199	173	1200	750.6
253	2019-05-13T02:46:00Z	963.3	6.4	36.3	12.6	241	1200	176	1200	723.0
254	2019-05-13T03:06:00Z	963.4	6.4	36.2	12.6	222	1200	181	1200	666.0
255	2019-05-13T03:26:00Z	963.5	6.3	36.2	12.6	240	1200	171	1200	720.0
256	2019-05-13T03:46:00Z	963.6	6.2	36.3	12.6	252	1200	174	1200	756.0
257	2019-05-13T04:06:00Z	963.7	6.3	36.3	12.6	188	1200	178	1200	nan
258	2019-05-13T04:26:00Z	963.8	6.3	36.4	12.6	219	1200	165	1200	657.0
259	2019-05-13T04:46:00Z	963.9	6.4	36.6	12.7	243	1200	181	1200	729.0
260	2019-05-13T05:06:00Z	964.0	6.6	36.9	12.8	237	1200	153	1200	711.0
261	2019-05-13T05:26:00Z	964.0	7.0	37.0	13.3	229	1200	180	1200	687.0
262	2019-05-13T05:46:00Z	964.0	7.5	36.8	13.6	256	1200	166	1200	768.0
263	2019-05-13T06:06:00Z	964.1	8.2	36.8	13.8	236	1200	150	1200	708.0
264	2019-05-13T06:26:00Z	964.0	9.1	36.6	13.8	243	1200	193	1199	729.0
265	2019-05-13T06:46:00Z	963.9	9.9	36.5	14.3	248	1200	167	1200	744.0
266	2019-05-13T07:06:00Z	963.9	10.9	36.3	14.3	247	1200	160	1200	741.0
267	2019-05-13T07:26:00Z	963.9	11.5	36.3	14.2	252	1200	163	1200	756.0
268	2019-05-13T07:46:00Z	963.8	12.6	36.1	14.2	204	1200	170	1200	612.0
269	2019-05-13T08:06:00Z	963.8	13.1	36.0	14.2	267	1199	168	1200	801.7
270	2019-05-13T08:26:00Z	963.8	13.5	36.0	14.2	256	1200	168	1200	768.0
271	2019-05-13T08:46:00Z	963.8	13.7	35.9	14.2	251	1200	158	1200	753.0
272	2019-05-13T09:06:00Z	963.8	13.5	35.4	14.2	256	1200	182	1200	768.0
273	2019-05-13T09:26:00Z	963.8	13.3	35.1	14.2	234	1200	185	1200	702.0
274	2019-05-13T09:46:00Z	963.7	13.2	35.0	13.8	207	1200	174	1200	621.0
275	2019-05-13T10:06:00Z	963.6	13.7	35.7	13.7	286	1200	180	1200	nan
276	2019-05-13T10:26:00Z	963.6	14.2	35.5	13.7	250	1200	167	1200	750.0
277	2019-05-13T10:46:00Z	963.6	14.6	35.3	13.7	227	1200	147	1200	681.0
278	2019-05-13T11:06:00Z	963.5	14.5	34.9	13.7	236	1200	145	1199	708.0
279	2019-05-13T11:26:00Z	963.5	14.4	34.6	13.7	226	1200	166	1200	678.0
280	2019-05-13T11:46:00Z	963.5	14.5	34.5	13.7	236	1200	143	1200	708.0
281	2019-05-13T12:06:00Z	963.6	14.6	34.4	13.7	255	1200	157	1200	765.0
282	2019-05-13T12:26:00Z	963.8	14.6	34.2	13.7	233	1200	149	1200	699.0
283	2019-05-13T12:46:00Z	963.7	14.5	34.0	13.7	250	1199	193	1200	750.6
284	2019-05-13T13:06:00Z	963.5	14.9	34.1	13.7	256	1200	168	1200	768.0
285	2019-05-13T13:26:00Z	963.5	15.8	34.0	13.7	235	1200	164	1200	705.0
286	2019-05-13T13:46:00Z	963.4	15.8	33.8	13.7	220	1200	166	1200	660.0
287	2019-05-13T14:06:00Z	963.3	15.6	33.7	13.7	210	1200	182	1200	630.0
288	2019-05-13T14:26:00Z	963.3	15.8	33.7	13.7	216	1200	170	1200	648.0
289	2019-05-13T14:46:00Z	963.0	17.0	33.9	13.6	234	1200	203	1200	702.0
290	2019-05-13T15:06:00Z	962.9	17.0	33.3	13.6	251	1199	174	1199	753.6
291	2019-05-13T15:26:00Z	962.7	16.8	33.2	13.6	252	1201	158	1199	755.4
292	2019-05-13T15:46:00Z	962.6	16.7	33.3	13.6	269	1200	174	1200	807.0
293	2019-05-13T16:06:00Z	962.6	16.8	33.4	13.6	247	1200	156	1200	741.0
294	2019-05-13T16:26:00Z	962.5	16.9	33.4	13.6	237	1200	171	1200	711.0
295	2019-05-13T16:46:00Z	962.6	16.9	33.1	13.6	231	1200	195	1200	693.0
296	2019-05-13T17:06:00Z	962.6	16.2	33.0	13.4	254	1199	168	1200	762.6
297	2019-05-13T17:26:00Z	962.7	15.6	33.0	13.3	218	1200	181	1200	654.0
298	2019-05-13T17:46:00Z	962.8	15.0	33.1	13.1	243	1200	181	1200	729.0
299	2019-05-13T18:06:00Z	962.8	14.0	33.0	13.1	249	1200	159	1200	747.0
300	2019-05-13T18:26:00Z	962.8	13.1	33.2	13.0	256	1200	162	1200	768.0
301	2019-05-13T18:46:00Z	962.8	12.0	33.1	13.0	230	1200	160	1200	690.0
302	2019-05-13T19:06:00Z	962.9	11.0	33.3	12.9	249	1200	206	1200	747.0
303	2019-05-13T19:26:00Z	962.9	10.4	33.4	12.9	261	1200	167	1200	783.0
304	2019-05-13T19:46:00Z	962.9	9.9	33.4	12.9	221	1200	157	1199	663.0
305	2019-05-13T20:06:00Z	962.9	9.4	33.4	12.9	242	1200	189	1200	726.0
306	2019-05-13T20:26:00Z	962.9	9.0	33.4	12.9	231	1200	173	1200	693.0
307	2019-05-13T20:46:00Z	962.8	8.7	33.4	12.9	235	1200	178	1200	705.0
308	2019-05-13T21:06:00Z	962.7	8.3	33.4	12.9	235	1200	152	1200	705.0
309	2019-05-13T21:26:00Z	962.6	7.7	33.4	12.9	236	1200	167	1200	708.0
310	2019-05-13T21:46:00Z	962.5	7.1	33.4	12.9	251	1200	171	1200	753.0
311	2019-05-13T22:06:00Z	962.8	6.7	33.4	12.8	221	1200	170	1200	663.0
312	2019-05-13T22:26:00Z	962.6	6.3	33.5	12.8	260	1199	175	1200	780.7
313	2019-05-13T22:46:00Z	962.5	6.2	33.7	12.8	218	1200	194	1200	654.0
314	2019-05-13T23:06:00Z	962.4	6.0	33.6	12.8	236	1200	171	1200	708.0
315	2019-05-13T23:26:00Z	962.4	5.5	33.5	12.8	257	1200	167	1200	771.0
316	2019-05-13T23:46:00Z	962.3	4.9	33.5	12.8	257	1200	204	1200	771.0
317	2019-05-14T00:06:00Z	962.1	4.3	33.6	12.8	228	1200	161	1200	684.0
318	2019-05-14T00:26:00Z	962.0	4.0	33.8	12.8	222	1200	185	1200	666.0
319	2019-05-14T00:46:00Z	961.8	3.6	33.7	12.8	273	1200	175	1200	819.0
320	2019-05-14T01:06:00Z	961.8	3.3	33.7	12.8	245	1200	153	1200	735.0
321	2019-05-14T01:26:00Z	961.8	3.0	33.7	12.7	251	1200	181	1199	753.0
322	2019-05-14T01:46:00Z	961.6	2.7	33.7	12.7	263	1200	166	1200	789.0
323	2019-05-14T02:06:00Z	961.5	2.5	33.7	12.7	233	1200	192	1200	699.0
324	2019-05-14T02:26:00Z	961.2	2.4	33.7	12.7	249	1200	173	1200	747.0
325	2019-05-14T02:46:00Z	961.1	2.3	33.8	12.7	239	1200	186	1200	717.0
326	2019-05-14T03:06:00Z	961.0	2.3	33.7	12.7	265	1200	168	1200	795.0
327	2019-05-14T03:26:00Z	960.9	2.2	33.8	12.6	256	1200	186	1200	768.0
328	2019-05-14T03:46:00Z	960.8	2.1	33.8	12.6	276	1200	155	1200	828.0
329	2019-05-14T04:06:00Z	960.9	2.0	33.8	12.6	256	1200	175	1200	768.0
330	2019-05-14T04:26:00Z	960.9	2.1	34.0	12.7	258	1200	176	1200	774.0
331	2019-05-14T04:46:00Z	960.9	2.6	34.0	13.1	221	1199	174	1200	663.6
332	2019-05-14T05:06:00Z	960.8	3.5	34.0	13.4	253	1200	156	1200	759.0
333	2019-05-14T05:26:00Z	960.6	4.2	34.0	14.5	257	1200	190	1200	771.0
334	2019-05-14T05:46:00Z	960.4	5.9	34.5	14.4	261	1200	175	1200	783.0
335	2019-05-14T06:06:00Z	960.3	7.6	34.6	14.4	254	1200	181	1200	762.0
336	2019-05-14T06:26:00Z	960.1	9.0	34.6	14.3	259	1200	177	1200	777.0
337	2019-05-14T06:46:00Z	960.0	10.4	34.6	14.3	242	1200	193	1200	726.0
338	2019-05-14T07:06:00Z	959.9	11.5	34.7	14.2	260	1200	155	1199	780.0
339	2019-05-14T07:26:00Z	959.8	12.4	34.6	14.2	262	1200	179	1200	786.0
340	2019-05-14T07:46:00Z	959.5	13.3	34.5	14.2	256	1200	182	1200	768.0
341	2019-05-14T08:06:00Z	959.2	14.3	34.2	13.7	266	1200	176	1200	798.0
342	2019-05-14T08:26:00Z	959.0	15.1	33.9	13.7	218	1200	177	1200	654.0
343	2019-05-14T08:46:00Z	958.9	15.4	33.5	13.7	251	1200	179	1200	753.0
344	2019-05-14T09:06:00Z	959.0	14.9	33.2	13.7	266	1200	203	1200	798.0
345	2019-05-14T09:26:00Z	958.9	14.2	33.2	13.7	257	1200	185	1200	771.0
346	2019-05-14T09:46:00Z	958.7	14.3	33.3	13.7	241	1199	163	1200	723.6
347	2019-05-14T10:06:00Z	958.6	14.7	33.1	13.7	269	1200	177	1200	807.0
348	2019-05-14T10:26:00Z	958.8	14.3	32.9	13.7	264	1200	192	1200	792.0
349	2019-05-14T10:46:00Z	958.8	13.8	32.9	13.7	289	1200	180	1200	867.0
350	2019-05-14T11:06:00Z	958.7	13.8	33.1	13.7	251	1200	163	1200	753.0
351	2019-05-14T11:26:00Z	958.5	14.0	33.0	13.7	240	1200	169	1200	720.0
352	2019-05-14T11:46:00Z	958.2	14.3	33.0	13.7	257	1200	185	1199	771.0
353	2019-05-14T12:06:00Z	957.8	14.6	33.0	13.7	253	1200	182	1200	759.0
354	2019-05-14T12:26:00Z	957.7	15.2	32.8	13.7	270	1200	194	1200	810.0
355	2019-05-14T12:46:00Z	957.7	14.8	32.7	13.7	243	1200	166	1200	729.0
356	2019-05-14T13:06:00Z	958.1	13.7	32.7	13.2	252	1200	153	1200	756.0
357	2019-05-14T13:26:00Z	957.6	12.8	33.1	13.8	248	1200	175	1200	744.0
358	2019-05-14T13:46:00Z	957.1	13.7	34.2	13.7	251	1200	192	1200	753.0
359	2019-05-14T14:06:00Z	957.1	15.3	33.7	13.7	248	1200	174	1200	744.0
360	2019-05-14T14:26:00Z	956.8	14.9	33.3	13.7	268	1199	164	1200	804.7
361	2019-05-14T14:46:00Z	956.6	15.2	33.7	13.7	230	1200	186	1200	690.0
362	2019-05-14T15:06:00Z	956.4	14.9	33.3	13.7	242	1199	170	1199	726.6
363	2019-05-14T15:26:00Z	956.1	14.8	33.6	13.7	254	1201	207	1200	761.4
364	2019-05-14T15:46:00Z	955.9	15.7	33.7	13.7	260	1200	171	1200	780.0
365	2019-05-14T16:06:00Z	955.8	16.2	33.3	13.7	294	1200	205	1199	882.0
366	2019-05-14T16:26:00Z	956.6	15.3	32.8	13.2	247	1200	199	1200	741.0
367	2019-05-14T16:46:00Z	956.3	13.5	33.0	13.8	278	1200	153	1200	834.0
368	2019-05-14T17:06:00Z	956.3	12.7	33.3	13.8	240	1200	185	1200	720.0
369	2019-05-14T17:26:00Z	956.4	12.1	33.4	13.2	240	1200	181	1200	720.0
370	2019-05-14T17:46:00Z	956.9	11.5	33.3	13.0	289	1200	166	1200	867.0
371	2019-05-14T18:06:00Z	956.7	10.9	33.3	13.0	245	1200	185	1200	735.0
372	2019-05-14T18:26:00Z	956.7	10.3	33.3	13.0	267	1200	187	1200	801.0
373	2019-05-14T18:46:00Z	956.7	9.6	33.3	12.9	263	1200	175	1200	789.0
374	2019-05-14T19:06:00Z	956.7	9.0	33.3	12.9	241	1199	189	1200	723.6
375	2019-05-14T19:26:00Z	956.7	8.5	33.5	12.9	250	1200	190	1200	750.0
376	2019-05-14T19:46:00Z	956.6	7.9	33.5	12.9	263	1200	152	1200	789.0
377	2019-05-14T20:06:00Z	956.7	7.6	33.6	12.9	248	1200	212	1200	744.0
378	2019-05-14T20:26:00Z	956.6	7.4	33.6	12.9	293	1200	177	1200	879.0
379	2019-05-14T20:46:00Z	956.7	7.2	33.5	12.9	236	1200	163	1200	708.0
380	2019-05-14T21:06:00Z	956.6	7.0	33.5	12.9	254	1200	184	1199	762.0
381	2019-05-14T21:26:00Z	956.6	7.0	33.5	12.8	235	1200	193	1200	705.0
382	2019-05-14T21:46:00Z	956.6	7.0	33.6	12.8	255	1200	197	1200	765.0
383	2019-05-14T22:06:00Z	956.5	6.9	33.7	12.8	253	1200	187	1200	759.0
384	2019-05-14T22:26:00Z	956.3	6.9	33.9	12.8	276	1200	180	1200	828.0
385	2019-05-14T22:46:00Z	956.3	6.8	34.1	12.8	267	1200	173	1200	801.0
386	2019-05-14T23:06:00Z	956.1	6.6	34.1	12.8	254	1200	169	1200	762.0
387	2019-05-14T23:26:00Z	956.1	6.5	34.0	12.8	260	1200	165	1200	780.0
388	2019-05-14T23:46:00Z	955.9	6.3	33.9	12.8	263	1200	185	1200	789.0
389	2019-05-15T00:06:00Z	955.8	6.3	34.0	12.8	267	1200	172	1200	801.0
390	2019-05-15T00:26:00Z	955.6	6.3	34.1	12.8	261	1200	178	1200	783.0
391	2019-05-15T00:46:00Z	955.4	6.2	34.0	12.7	258	1199	185	1200	774.6
392	2019-05-15T01:06:00Z	955.2	6.1	34.0	12.7	256	1200	177	1200	768.0
393	2019-05-15T01:26:00Z	955.0	6.1	33.9	12.7	260	1200	180	1200	780.0
394	2019-05-15T01:46:00Z	954.9	6.0	33.9	12.7	260	1200	197	1200	780.0
395	2019-05-15T02:06:00Z	954.6	6.0	33.8	12.7	265	1200	191	1200	795.0
396	2019-05-15T02:26:00Z	954.6	6.0	33.8	12.7	248	1200	219	1199	744.0
397	2019-05-15T02:46:00Z	954.4	6.0	33.9	12.6	246	1200	196	1200	738.0
398	2019-05-15T03:06:00Z	954.4	6.0	33.8	12.6	272	1200	203	1200	816.0
399	2019-05-15T03:26:00Z	954.3	6.0	33.8	12.6	251	1200	207	1200	753.0
400	2019-05-15T03:46:00Z	954.2	5.9	33.9	12.6	271	1200	178	1200	813.0
401	2019-05-15T04:06:00Z	954.2	5.9	34.0	12.6	240	1200	177	1200	720.0
402	2019-05-15T04:26:00Z	954.1	5.9	34.0	12.6	256	1200	185	1200	768.0
403	2019-05-15T04:46:00Z	954.0	5.9	34.0	12.6	252	1200	178	1200	756.0
404	2019-05-15T05:06:00Z	954.0	6.0	33.9	12.6	259	1200	187	1200	777.0
405	2019-05-15T05:26:00Z	953.9	6.1	33.9	12.6	252	1200	194	1200	756.0
406	2019-05-15T05:46:00Z	953.9	6.2	34.0	12.7	276	1200	191	1200	828.0
407	2019-05-15T06:06:00Z	953.9	6.3	34.1	12.7	295	1200	163	1200	885.0
408	2019-05-15T06:26:00Z	954.0	6.4	34.1	12.7	281	1200	185	1200	843.0
409	2019-05-15T06:46:00Z	954.1	6.5	34.3	12.7	237	1199	173	1200	711.6
410	2019-05-15T07:06:00Z	954.1	6.7	34.3	12.8	263	1200	162	1200	789.0
411	2019-05-15T07:26:00Z	954.2	6.8	34.3	12.8	262	1200	177	1200	786.0
412	2019-05-15T07:46:00Z	954.2	6.9	34.2	12.8	260	1200	171	1200	780.0
413	2019-05-15T08:06:00Z	954.3	7.1	34.3	12.9	252	1200	177	1199	756.0
414	2019-05-15T08:26:00Z	954.3	7.1	34.6	12.9	258	1200	196	1200	774.0
415	2019-05-15T08:46:00Z	954.3	7.2	34.6	13.0	237	1200	192	1200	711.0
416	2019-05-15T09:06:00Z	954.2	7.3	34.6	13.1	284	1200	199	1200	852.0
417	2019-05-15T09:26:00Z	954.1	7.5	34.4	13.3	227	1200	176	1200	681.0
418	2019-05-15T09:46:00Z	954.1	7.9	34.4	13.6	262	1200	184	1200	786.0
419	2019-05-15T10:06:00Z	954.0	8.5	34.3	13.7	253	1200	188	1200	759.0
420	2019-05-15T10:26:00Z	953.8	9.2	34.1	13.8	238	1200	176	1200	714.0
421	2019-05-15T10:46:00Z	953.7	9.9	33.9	14.0	280	1200	184	1200	840.0
422	2019-05-15T11:06:00Z	953.5	10.7	33.8	14.1	233	1200	171	1200	699.0
423	2019-05-15T11:26:00Z	953.3	11.5	33.6	14.2	247	1200	169	1200	741.0
424	2019-05-15T11:46:00Z	953.2	12.4	33.5	14.2	222	1200	172	1200	666.0
425	2019-05-15T12:06:00Z	953.2	13.0	33.3	14.2	238	1199	197	1200	714.6
426	2019-05-15T12:26:00Z	953.1	13.3	33.3	14.2	254	1200	189	1200	762.0
427	2019-05-15T12:46:00Z	953.0	13.5	33.3	14.2	297	1200	188	1199	891.0
428	2019-05-15T13:06:00Z	953.0	13.8	33.2	14.2	272	1200	180	1200	816.0
429	2019-05-15T13:26:00Z	952.9	13.8	33.0	13.8	245	1200	184	1200	735.0
